text	label
But did you know you could send faxes with [PERSON] too ?	send_fax
[PERSON] , can you please update me when you think these changes can be made along with the relevant scripts ( I had sent you the list earlier ) Thanks Rajeev	send_update_changes
Hi [PERSON] , [PERSON] [PERSON] sent a fax saying she is mailing a check today by mail .	send_fax
"From : "" [PERSON] [PERSON] [PERSON] [PERSON] "" < james.larrue-baulch@sitraka.com > To : "" [PERSON] [PERSON] "" < keith.ritchie@avocadoit.com > , "" [PERSON] [PERSON] "" < geoff.vona@avocadoit.com > Subject : Can RemoteControl send to fax machines ? Date : 22 Jan 2001 23:35:29 UTC Message - ID : < FC38A9406AA4D411AB62009027DE9DA501A093AC@ntmachs10-7-2-11.avocadoit.com > [PERSON]"	send_fax
I am not sure if you have already sent me your resume or not .	send_resume
it safe you have done a good job Send some more pictures How is your work going regards to your faher Amma & appa Sweet kisses to adhithi	send_pictures
[PERSON] [PERSON] [PERSON] I just sent you a fax .	send_fax
It would be best if you ( he ) send his resume to brian.bennett@togethersoft.com .	send_resume
< < AMR Presentation Draft.ppt > > Send updates to me ( unless someone else wants to take over from here ) .	send_presentation
I 'll resend the Issues / Actions from our meeting last week under separate cover .	send_meeting_request
I had hoped to send at least my presentation earlier , but the logistics associated with signing up a huge number of customers and partners claimed a larger share of my time .	send_presentation
Pressing the Resend button notifies Fax Sr . to resend all faxes listed in the upper listbox .	send_fax
[PERSON] would die if she knew I was sending this picture to other people , but [PERSON] is in it , and I wanted you to see what he looked like ( as I mention him from time to time ) .	send_pictures
I had the same problem sending presentations to Marques at Kangaroo Copy .	send_presentation
I 'm taking my camera , I 'll send you a picture or two .	send_pictures
Send resumes ( or questions ) to linda_liu@allegis.com and I will forward it to the appropriate person or feel free to call at 415 - 355 - 5823 .	send_resume
Anyway I have sent you a description of the picture .	send_pictures
Firstly , it is my understanding that the partners will be sending some very senior people to meet our sales team and to make these presentations .	send_presentation
I can send you the presentation that you 've seen in print , in order to send the technical presentation as well , I would like to ask if you can review and signed this NDA .	send_presentation
Here is a resume of a candidate that [PERSON] at ESP sent for your position .	send_resume
To ADVERTISE in these state guides , contact [PERSON] [PERSON] at 818 - 548 - 9780 or chris_hempel@fcw.com . Let me know IF YOU WANT THE DETAIL behind the above research headlines , and I will send you PowerPoint slides .	send_presentation
"From : "" [PERSON] [PERSON] [PERSON] [PERSON] "" < james.larrue-baulch@sitraka.com > To : "" [PERSON] [PERSON] "" < keith.ritchie@avocadoit.com > Subject : RE : Can RemoteControl send to fax machines ? Date : 24 Jan 2001 15:23:55 [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] : < FC38A9406AA4D411AB62009027DE9DA501A093A6@ntmachs10-7-2-11.avocadoit.com > In - Reply - To : < 002601c084e4$14f6c360$0200a8c0@frick.abstratica.com > How ?"	send_fax
and I will send out the fax .	send_fax
I am sending this press release to inform you of the changes since you originally contacted us in April .	send_update_changes
pow wow before the meeting -- I 'd be happy to send you my Power Point and discuss the scope of my presentation ( which is typically more critical business issues and less tech ) .	send_presentation
I have sent out meeting requests to all of you , so please be sure and accept it so that it appears on your Outlook calendars .	send_meeting_request
btw , you never sent me those digital pics you took the last time I visited .	send_pictures
If there are no more changes - this is what I 'm sending later today .	send_update_changes
Once I get into the hotel , I will send over a recent Powerpoint presentation given to an Accenture audience so that [PERSON] and [PERSON] can get a sense of our messaging and joint activity .	send_presentation
Hi [PERSON] , Could you possibly send me the HP presentation you gave to American Airlines ?	send_presentation
"A demonstrated ability to think like a business owner , problem solve , work effectively with engineers , and create new products - Excellent communication skills - Experience & comfort with financial analysis and spreadsheets - Willingness to roll up sleeves and "" do whatever it takes "" - An MBA or equivalent from a leading school highly desired - Background in health insurance or insurance a plus , but not required Interested candidates ( no headhunters ) should send resume to [PERSON] [PERSON] at thi@ehealthinsurance.com ."	send_resume
Send me mail with updates today . Thanks .	send_update_changes
Stuart ; Could you please send me your resume so we can write a bio for your review for the website .	send_resume
Since we are under a non - disclosure , I will send the full PowerPoint presentation from yesterday when I return to my office and get high speed access .	send_presentation
she sent me a fax with a stamp on it . > > ...	send_fax
[PERSON] , [PERSON] , Could you send me the presentations ( status updates ? )	send_presentation
No need to send the fax , just be sure to write down the tracking number .	send_fax
[PERSON] , Please send the latest FS incorporating all comments .	send_review
SHould I just list our customers / partners , or try to send the slides seperately ? L	send_presentation
Will send you the updated presentation when I do . [PERSON] , [PERSON] .	send_presentation
Please send resumes , a brief 50 - 85 word summary of your skills , and your willingness to relocate in confidence to jobs@wirelesswednesdays.com with ' jobpost ' in the subject line . _ _ _ _ _ Please send press releases , questions , comments , and feedback to info@wirelesswednesdays.com .	send_resume
I re - sent this meeting request because [PERSON] would like to attend whenever possible .	send_meeting_request
* When you sign up for eFax Plus , you will receive a $ 10 usage credit to use for sending faxes .	send_fax
Also , if I can get your personal account where I can send his resume .	send_resume
Hi there , When you have a minute , can you please send me the presentation from the company communications meeting on Friday ?	send_presentation
Send me the presentation and I will distribute it .	send_presentation
In the interim I propose sending his PC Expo presentation , slightly modified .	send_presentation
I will send the minutes of the one previous meeting we had last week .	send_meeting_request
Hi [PERSON] : I 'm trying to test my efax , so I sent a fax to my phone number 562 - 7944 , but it has n't shown up in my email .	send_fax
[PERSON] [PERSON] [PERSON] you send out the appt for staff meeting on Tuesday morning at 9 am ? Thanks ! --	send_meeting_request
"[PERSON] [PERSON] [PERSON] Have you been able to pull any hosting "" lesson learned "" slide together - I was hoping to send the slide off to Accenture today ."	send_presentation
Let me know IF YOU WANT THE DETAIL behind the above research headlines , and I will send you PowerPoint slides .	send_presentation
If they did , we would have simply sent the slides to the press .	send_presentation
BTW , please send me your bio and resume , the meeting with [PERSON] is set on 12 noon on May 21 .	send_meeting_request
Sure [PERSON] , you can send a photo to this address .	send_pictures
Telenor in [LOCATION] has launched MMS services and is charging  1.50 to send a photo .	send_pictures
